episode_idx,time_sec,dr_E_m,dr_N_m,gt_E_m,gt_N_m,drift_m
15,1,-0.71654826,-8.007573,-0.9779523,-7.071108,0.972265
15,2,-1.5285379,-16.63056,-1.9534531,-14.910795,1.7714806
15,3,-2.2794473,-25.884491,-2.7119787,-22.627853,3.2852354
15,4,-2.6675987,-35.783916,-3.3040268,-30.290688,5.5299735
15,5,-2.5687792,-45.75431,-3.584743,-37.896564,7.923153
15,6,-1.4376223,-55.86061,-3.0516076,-45.148697,10.832823
15,7,2.3347764,-65.99428,-0.83156997,-51.72343,14.617894
15,8,7.5506167,-75.11152,2.7570179,-57.153748,18.586557
15,9,10.2975,-83.68047,5.4090757,-62.566715,21.672274
15,10,9.923105,-90.62235,5.81329,-68.657974,22.345572
15,11,8.309203,-95.93726,4.346614,-74.67317,21.630157
15,12,6.798796,-100.78218,2.2360404,-80.822945,20.474125
15,13,5.7726054,-105.408356,0.07930869,-87.08834,19.18428
15,14,5.1160903,-110.286156,-1.7457899,-93.29788,18.321758
15,15,4.7893634,-114.98993,-3.226647,-99.63688,17.319717
15,16,4.698336,-119.81957,-4.4139504,-105.921616,16.618874
15,17,4.825676,-124.600586,-5.4546146,-112.15698,16.14087
15,18,5.0965753,-129.3834,-6.104714,-118.16176,15.855418
15,19,5.49413,-134.66553,-6.860522,-124.22297,16.176664
15,20,6.027479,-140.15982,-7.3386264,-130.20593,16.665314
15,21,6.582926,-145.58229,-7.7264485,-136.17079,17.12701
15,22,7.075239,-150.93427,-7.954003,-141.99908,17.484724
15,23,7.611832,-156.63322,-8.367829,-147.90749,18.206814
15,24,8.077293,-161.19609,-8.7434225,-154.32724,18.16914
15,25,8.642938,-165.9287,-8.827656,-161.13791,18.115551
15,26,9.167374,-171.20184,-8.573622,-168.11723,18.007158
15,27,9.59882,-177.16046,-8.73716,-175.77528,18.388226
15,28,10.029429,-183.5194,-8.908062,-183.63785,18.937864
15,29,10.493607,-190.25467,-9.117945,-191.37714,19.643646
15,30,10.925261,-197.38971,-9.485563,-198.90326,20.466866
15,31,11.424597,-204.82568,-9.785476,-206.30217,21.2614
15,32,11.846992,-211.66145,-9.963738,-213.49738,21.887863
15,33,12.28809,-217.61827,-9.930212,-220.45906,22.399174
15,34,12.67207,-222.59116,-9.841352,-226.06151,22.779322
15,35,12.940746,-226.50197,-9.841084,-228.97311,22.91546
15,36,13.1524515,-229.53531,-9.801012,-230.80954,22.988806
15,37,13.32425,-232.07841,-9.807009,-232.25685,23.131948
15,38,13.462222,-234.31924,-9.827724,-233.5903,23.301352
15,39,13.586587,-236.48198,-9.8072815,-235.13663,23.43252
15,40,13.717723,-238.58907,-9.793653,-236.57121,23.597807
15,41,13.842305,-240.65128,-9.780296,-237.62933,23.81511
15,42,13.960847,-242.63945,-9.77321,-238.4958,24.093054
15,43,14.078073,-244.6047,-9.759853,-239.54012,24.369997
15,44,14.203476,-246.59094,-9.732998,-240.83884,24.61791
15,45,14.340389,-248.60847,-9.685167,-242.37291,24.821556
15,46,14.485015,-250.7949,-9.610215,-244.85956,24.815489
15,47,14.617994,-252.85788,-9.501253,-248.2627,24.553082
15,48,14.750682,-254.92836,-9.358077,-252.48053,24.232708
15,49,14.891924,-257.4581,-9.160732,-257.1614,24.054485
15,50,15.156181,-260.84122,-8.7933,-262.00772,23.977873
15,51,15.689724,-265.13992,-8.323901,-267.46628,24.126047
15,52,16.261053,-270.18893,-7.8199286,-273.1361,24.260658
15,53,16.99192,-275.84125,-7.20663,-279.33276,24.449142
15,54,17.87581,-282.11023,-6.505289,-286.10855,24.706772
15,55,18.977377,-288.85507,-5.7216277,-293.04623,25.05208
15,56,20.400002,-296.2393,-4.8294797,-300.20584,25.539385
15,57,22.091091,-304.24637,-3.895863,-307.57837,26.199696
15,58,24.296425,-312.62985,-2.7998583,-314.7497,27.179077
15,59,26.606514,-320.46344,-1.4854807,-321.9658,28.13214
15,60,28.551805,-327.04953,0.039940372,-329.37344,28.606417
16,1,-0.18050697,-6.5409584,-0.2722896,-6.6504917,0.14290416
16,2,-0.38554874,-13.1483135,-0.45055255,-13.845693,0.70040214
16,3,-0.4939779,-19.34034,-0.41702595,-20.807384,1.4690616
16,4,-0.5695933,-24.664362,-0.3281668,-26.40983,1.7620856
16,5,-0.6798274,-29.517532,-0.32789692,-29.321442,0.40287295
16,6,-0.7778971,-34.051617,-0.2878258,-31.157854,2.934967
16,7,-0.8844556,-38.517952,-0.29382244,-32.605167,5.9422107
16,8,-1.0165677,-42.94812,-0.3145381,-33.938618,9.036813
16,9,-1.165263,-47.337105,-0.29409498,-35.484955,11.884124
16,10,-1.2916267,-51.670734,-0.28046626,-36.91953,14.785821
16,11,-1.4245367,-55.961273,-0.26711008,-37.97766,18.020819
16,12,-1.5587211,-60.185745,-0.26002315,-38.84413,21.381092
16,13,-1.6922657,-64.39349,-0.24666697,-39.888435,24.54766
16,14,-1.812118,-68.634415,-0.21981157,-41.187153,27.49341
16,15,-1.9129077,-72.91381,-0.1719814,-42.721237,30.242723
16,16,-2.0253334,-77.36443,-0.09702872,-45.207882,32.214317
16,17,-2.1417458,-81.68533,0.0119326,-48.611008,33.14437
16,18,-2.2599497,-86.01279,0.15510912,-52.828854,33.271698
16,19,-2.4299371,-90.79492,0.352454,-57.509716,33.401295
16,20,-2.5052783,-96.436676,0.7198866,-62.356037,34.232903
16,21,-2.2936099,-103.0122,1.1892847,-67.81459,35.36951
16,22,-2.1369686,-110.34068,1.6932575,-73.48442,37.054752
16,23,-1.8405373,-118.28751,2.3065557,-79.6811,38.828518
16,24,-1.4219874,-126.86365,3.0078974,-86.45687,40.64888
16,25,-0.7807431,-135.93333,3.7915583,-93.39455,42.78381
16,26,0.18616956,-145.6662,4.6837063,-100.55416,45.33568
16,27,1.4038787,-156.04126,5.617323,-107.926674,48.29872
16,28,3.2098374,-166.82545,6.713328,-115.098015,51.845947
16,29,5.238099,-177.06976,8.027705,-122.31412,54.82666
16,30,7.0189853,-186.04437,9.553126,-129.72176,56.379597
16,31,8.72823,-193.69661,11.284912,-136.80005,56.95397
16,32,10.443929,-200.46597,13.116304,-143.57841,56.950294
16,33,11.973371,-206.19214,14.983411,-150.1173,56.155575
16,34,13.463604,-211.80319,16.78926,-156.50034,55.402763
16,35,15.027716,-217.84352,18.664837,-163.34328,54.621475
16,36,16.62803,-224.41533,20.43477,-170.17642,54.37233
16,37,18.53804,-231.59027,22.256521,-176.65399,55.061985
16,38,20.532154,-238.1258,24.121994,-182.84285,55.399376
16,39,22.407055,-244.08047,25.880428,-188.81447,55.375046
16,40,24.039114,-249.22655,27.543732,-194.40979,54.928673
16,41,25.564556,-254.3402,29.172146,-199.84856,54.610928
16,42,26.941523,-259.679,30.544062,-205.03159,54.766018
16,43,28.146156,-265.25375,31.330194,-208.85446,56.489098
16,44,29.338036,-270.83417,31.855747,-211.11314,59.77407
16,45,30.516985,-276.3424,32.297867,-213.23776,63.129772
16,46,31.719215,-281.88794,32.75532,-215.48427,66.41176
16,47,32.98834,-287.56897,33.549576,-218.90248,68.66878
16,48,34.235428,-293.4809,34.442875,-223.23747,70.24373
16,49,35.560677,-299.93866,35.405895,-227.38416,72.55467
16,50,37.021076,-307.00333,36.55406,-231.75192,75.25285
16,51,38.56557,-314.77026,37.91645,-237.29745,77.475525
16,52,40.21278,-323.4102,39.407986,-243.23193,80.18229
16,53,41.984722,-332.79193,41.111107,-250.18828,82.60827
16,54,43.755287,-342.49594,42.85519,-257.62927,84.871445
16,55,45.641426,-352.74603,44.59395,-264.92294,87.82934
16,56,47.327072,-363.45776,46.357864,-272.1604,91.30251
16,57,49.03667,-375.16943,48.253723,-279.80615,95.36649
16,58,50.742157,-387.01236,50.253597,-287.32843,99.68513
16,59,52.482796,-399.2237,52.2515,-294.72318,104.50078
16,60,54.29385,-411.88553,54.20133,-302.0278,109.857765
17,1,1.3437401,-5.2052584,1.5813862,-6.366914,1.1857145
17,2,2.8302414,-10.336612,3.4127789,-13.145284,2.868447
17,3,4.295275,-15.12896,5.279885,-19.68417,4.660407
17,4,5.828806,-20.171074,7.085736,-26.067204,6.0286164
17,5,7.4556723,-25.647453,8.961312,-32.910152,7.4171257
17,6,9.159456,-31.70375,10.731245,-39.74329,8.191747
17,7,11.208321,-38.43323,12.552995,-46.22086,7.9028664
17,8,13.412735,-44.837242,14.418468,-52.40973,7.638983
17,9,15.580776,-50.958267,16.1769,-58.38134,7.446971
17,10,17.54387,-56.464287,17.840206,-63.97667,7.5182247
17,11,19.449556,-62.11486,19.46862,-69.415436,7.3006
17,12,21.20587,-68.04822,20.840534,-74.59845,6.560412
17,13,22.78044,-74.26168,21.626667,-78.42133,4.3167005
17,14,24.34346,-80.49215,22.152222,-80.680016,2.199277
17,15,25.891937,-86.6534,22.594343,-82.80464,5.0682383
17,16,27.46763,-92.85373,23.051798,-85.05114,8.965488
17,17,29.121227,-99.19308,23.846052,-88.46935,11.950972
17,18,30.75342,-105.76961,24.739347,-92.80434,14.292212
17,19,32.479492,-112.8914,25.70237,-96.95103,17.32123
17,20,34.36323,-120.61512,26.850534,-101.31879,20.707224
17,21,36.350582,-129.03957,28.212923,-106.864334,23.621227
17,22,38.46594,-138.33481,29.70446,-112.798805,26.99724
17,23,40.731224,-148.3685,31.40758,-119.75516,30.09408
17,24,43.003616,-158.73239,33.151665,-127.19616,33.03929
17,25,45.412243,-169.63916,34.890423,-134.48982,36.69039
17,26,47.618134,-181.01962,36.65434,-141.72728,40.793297
17,27,49.875366,-193.40135,38.550198,-149.37303,45.461548
17,28,52.13237,-205.9183,40.55007,-156.89531,50.37265
17,29,54.436745,-218.80392,42.547974,-164.29005,55.795204
17,30,56.828102,-232.13902,44.497803,-171.59468,61.787167
17,31,59.49307,-245.90779,46.46699,-179.10033,68.06553
17,32,62.381985,-259.84845,48.59041,-186.85284,74.28705
17,33,65.31092,-273.5833,50.840977,-194.77704,80.1237
17,34,68.243225,-286.83682,53.184067,-202.51678,85.65423
17,35,71.36492,-299.59045,55.765335,-210.0352,90.90374
17,36,74.40519,-311.61734,58.538956,-217.49638,95.4489
17,37,77.40406,-323.2621,61.56391,-225.28893,99.24541
17,38,80.85824,-334.80853,64.81349,-233.54893,102.52287
17,39,84.76589,-346.68674,68.21327,-241.87833,106.10745
17,40,88.308395,-358.5664,71.76813,-249.79317,110.02362
17,41,91.95237,-371.19717,75.07745,-257.69067,114.754036
17,42,95.14597,-382.70123,78.40937,-265.4303,118.45922
17,43,98.17322,-393.10327,81.606224,-273.31476,120.92871
17,44,100.85384,-402.33875,84.832436,-281.23874,122.15522
17,45,103.07542,-410.17886,87.96602,-288.92624,122.1904
17,46,104.97102,-417.31265,90.977936,-296.36694,121.752495
17,47,106.700356,-424.3297,93.847664,-303.5513,121.46035
17,48,108.33801,-431.81995,96.621506,-310.64484,121.74023
17,49,109.957115,-439.81198,99.57194,-317.7838,122.469284
17,50,111.64235,-448.1266,102.52242,-324.8782,123.58534
17,51,113.3773,-456.85272,105.177246,-331.75967,125.36153
17,52,115.04411,-465.3744,107.2839,-337.72925,127.88081
17,53,116.52068,-472.99054,108.71008,-341.70767,131.51501
17,54,117.73413,-479.19287,109.523544,-343.9271,135.51474
17,55,118.663536,-483.93542,109.946915,-345.50623,138.70335
17,56,119.36713,-487.46338,110.22605,-346.7298,141.03014
17,57,119.88438,-490.208,110.4256,-348.1865,142.33615
17,58,120.31479,-492.60962,110.724106,-349.177,143.7529
17,59,120.72399,-494.9089,111.04437,-350.05444,145.1775
17,60,121.12862,-497.1456,111.41241,-351.33237,146.13658
18,1,2.0780947,-7.740188,1.778375,-6.7606516,1.0243651
18,2,4.3714476,-15.905109,3.901793,-14.513158,1.4690489
18,3,6.7102385,-24.033743,6.152359,-22.437357,1.6910582
18,4,9.126113,-32.196102,8.495449,-30.177103,2.1152055
18,5,11.693553,-40.213737,11.076718,-37.695526,2.5926576
18,6,14.161049,-47.72352,13.85034,-45.156704,2.5855515
18,7,16.568806,-54.942963,16.875296,-52.949245,2.0171378
18,8,19.246918,-62.046383,20.124872,-61.209248,1.2130951
18,9,22.269598,-69.44862,23.524652,-69.538635,1.2582781
18,10,25.033348,-76.798744,27.079512,-77.45348,2.1483643
18,11,27.95856,-84.79428,30.388836,-85.351006,2.4932265
18,12,30.409569,-91.70899,33.720757,-93.090614,3.5878747
18,13,32.55525,-97.53175,36.917603,-100.97509,5.5575805
18,14,34.2699,-102.195045,40.143814,-108.89907,8.913294
18,15,35.476665,-105.542725,43.2774,-116.58655,13.521003
18,16,36.41902,-108.29772,46.289318,-124.02727,18.569904
18,17,37.354202,-111.20229,49.15905,-131.21162,23.232042
18,18,38.346844,-114.589066,51.932888,-138.30515,27.331905
18,19,39.42137,-118.475525,54.88332,-145.44414,31.08662
18,20,40.59457,-122.71739,57.833805,-152.53853,34.445484
18,21,41.862473,-127.368805,60.48863,-159.41998,37.070362
18,22,43.08008,-131.89098,62.59528,-165.38956,38.76852
18,23,44.064182,-135.57025,64.02147,-169.368,39.250237
18,24,44.68997,-137.894,64.83492,-171.5874,39.256397
18,25,44.9373,-138.81126,65.25829,-173.16653,39.915253
18,26,44.870037,-138.56506,65.53744,-174.39012,41.359116
18,27,44.609207,-137.56909,65.736984,-175.84682,43.721474
18,28,44.277775,-136.25572,66.03549,-176.83733,46.046333
18,29,43.923664,-134.84528,66.35575,-177.71475,48.38378
18,30,43.55014,-133.37521,66.72379,-178.99269,51.166126
18,31,43.203518,-131.96194,67.160385,-180.3218,53.968567
18,32,42.8673,-130.49141,67.58657,-181.8046,56.956875
18,33,42.535854,-129.04346,68.097694,-184.24689,60.83442
18,34,42.272835,-127.92853,68.90895,-186.72874,64.5519
18,35,42.05188,-127.084305,69.672775,-188.88593,67.693085
18,36,41.88625,-126.52182,70.41506,-190.86653,70.38561
18,37,41.834503,-126.35246,71.41421,-193.94054,73.77741
18,38,41.86623,-126.45488,72.98214,-198.3246,78.31639
18,39,42.060295,-127.13086,74.88107,-204.43588,83.98375
18,40,42.412525,-128.3489,76.93267,-210.8407,89.423355
18,41,43.063896,-130.75854,78.74621,-216.93752,93.27402
18,42,43.692474,-133.51619,80.39634,-222.75279,96.49013
18,43,44.345715,-136.76366,81.70146,-228.2638,98.83182
18,44,44.877834,-139.62193,82.32991,-233.13306,100.73226
18,45,45.154453,-141.07286,82.97816,-235.8311,102.02821
18,46,45.193935,-141.27795,83.38545,-237.38252,103.415085
18,47,45.02354,-140.3649,83.8295,-237.79613,104.87491
18,48,44.749863,-138.87932,83.99334,-238.1751,106.76939
18,49,44.422745,-137.08296,84.05549,-238.40904,108.80132
18,50,44.066525,-135.1397,84.204605,-238.45396,110.83729
18,51,43.71352,-133.21077,84.40959,-238.73016,113.095146
18,52,43.354416,-131.24597,84.478836,-239.37376,115.68421
18,53,42.99545,-129.2638,84.45185,-240.07474,118.311874
18,54,42.643036,-127.30358,84.42404,-240.53154,120.690605
18,55,42.32873,-125.54537,84.35589,-240.97545,122.842926
18,56,42.02919,-123.89706,84.33544,-241.76448,125.22998
18,57,41.759888,-122.488,84.517525,-243.58275,128.42178
18,58,41.600506,-121.66527,84.98697,-247.45274,133.05966
18,59,41.530193,-121.27734,85.61371,-252.77477,138.69005
18,60,41.5908,-121.69713,86.36338,-258.91888,144.34125
19,1,0.5785793,-1.785059,0.39597842,-1.2063376,0.60684556
19,2,1.0573831,-3.329631,0.8221599,-2.6891382,0.6823204
19,3,1.5008506,-4.7521114,1.3332841,-5.1314235,0.41467592
19,4,1.9726787,-6.229793,2.144541,-7.613294,1.3941348
19,5,2.5116656,-7.786112,2.9083657,-9.770475,2.023628
19,6,3.1685052,-9.511364,3.6506553,-11.75108,2.2910247
19,7,3.9784765,-11.575425,4.6497993,-14.825085,3.318277
19,8,4.8968515,-13.889314,6.2177315,-19.209146,5.4813633
19,9,5.969498,-16.765343,8.116668,-25.32042,8.820413
19,10,7.250787,-20.180687,10.1682625,-31.725246,11.907498
19,11,8.89146,-24.797916,11.981804,-37.822063,13.385762
19,12,10.459903,-29.841013,13.631936,-43.637337,14.156282
19,13,12.039179,-35.418724,14.937055,-49.148335,14.032102
19,14,13.463559,-40.741512,15.565502,-54.017605,13.441459
19,15,14.55211,-44.73995,16.21375,-56.71564,12.090421
19,16,15.327398,-47.567654,16.621042,-58.26707,10.777339
19,17,15.802382,-49.33952,17.065088,-58.680676,9.426114
19,18,16.132309,-50.58177,17.228933,-59.05964,8.548498
19,19,16.38569,-51.543774,17.291079,-59.293587,7.8025208
19,20,16.606524,-52.37823,17.4402,-59.338505,7.0100236
19,21,16.831564,-53.229607,17.645187,-59.61471,6.4367347
19,22,17.047209,-54.04619,17.714428,-60.25831,6.247849
19,23,17.257328,-54.847107,17.68744,-60.959282,6.12729
19,24,17.47255,-55.671738,17.659632,-61.41609,5.747396
19,25,17.738964,-56.696663,17.591482,-61.85999,5.1654325
19,26,18.036612,-57.828392,17.571035,-62.649033,4.843071
19,27,18.40793,-59.18986,17.75312,-64.467285,5.317892
19,28,18.941074,-61.12553,18.22256,-68.33729,7.2474623
19,29,19.563509,-63.4966,18.849302,-73.65931,10.187774
19,30,20.279583,-66.686844,19.598976,-79.80343,13.134231
19,31,21.083021,-70.435844,20.477264,-85.88874,15.464765
19,32,21.988008,-74.63564,21.62084,-92.788605,18.156675
19,33,23.052212,-79.1818,22.89625,-100.688194,21.50696
19,34,24.248238,-84.264336,24.4406,-109.45069,25.18709
19,35,25.48348,-89.18526,25.901014,-118.42482,29.242544
19,36,26.985487,-94.93639,27.562275,-127.11003,32.178806
19,37,28.632809,-101.10537,29.487453,-135.64256,34.547768
19,38,30.544662,-107.954956,31.55324,-144.26785,36.3269
19,39,32.58377,-115.3447,33.892,-153.39189,38.06967
19,40,34.4725,-122.476524,36.669544,-162.81161,40.394882
19,41,36.4669,-129.28506,39.660877,-172.45088,43.28382
19,42,38.68552,-136.60007,42.930008,-182.14752,45.744793
19,43,41.08355,-144.24892,46.445854,-191.87752,47.929512
19,44,43.49773,-152.16087,49.942493,-201.41887,49.67781
19,45,45.688095,-160.13075,53.40451,-211.2241,51.672756
19,46,47.870613,-168.34006,57.03651,-221.6533,54.095436
19,47,50.463497,-177.35161,60.464603,-232.20659,55.759224
19,48,53.247234,-186.5514,63.948456,-242.66823,57.128048
19,49,55.99699,-195.55629,67.532364,-253.33095,58.91499
19,50,58.532833,-203.73048,70.94085,-264.0279,61.560833
19,51,61.16339,-212.02783,74.09932,-274.5778,63.87359
19,52,63.92706,-220.97545,76.69693,-285.34528,65.62427
19,53,66.09215,-229.72618,79.014885,-296.12943,67.649
19,54,67.84194,-238.60587,80.83841,-307.1911,69.80575
19,55,69.410736,-247.36133,82.24325,-318.37732,72.16609
19,56,70.93871,-255.07407,83.55154,-329.68674,75.67123
19,57,72.50162,-262.17017,84.685036,-341.41425,80.17518
19,58,74.45548,-268.55884,86.44325,-353.30188,85.58674
19,59,77.285904,-275.13895,88.91636,-365.2224,90.831154
19,60,80.683754,-282.3159,91.85002,-376.77777,95.119576
20,1,0.04574582,-0.342586,0.8036068,-5.448741,5.16209
20,2,0.14186019,-1.0303102,1.9471818,-12.348608,11.461372
20,3,0.3101585,-2.0801477,3.2225919,-20.248192,18.400003
20,4,0.5330008,-3.4511876,4.7669415,-29.010689,25.907806
20,5,0.6854056,-4.308106,6.227356,-37.98482,34.129673
20,6,0.93969977,-5.6629186,7.8886175,-46.670036,41.59172
20,7,1.2542149,-7.289329,9.813795,-55.202557,48.671795
20,8,1.6981696,-9.454179,11.879582,-63.827858,55.318695
20,9,2.2122495,-11.999165,14.21834,-72.95189,62.123917
20,10,2.591626,-13.982859,16.995886,-82.37161,69.88924
20,11,2.9066634,-15.42528,19.98722,-92.01088,78.46719
20,12,3.2531366,-16.94218,23.25635,-101.70752,87.093575
20,13,3.6482568,-18.600626,26.772196,-111.43752,95.67344
20,14,4.0096645,-20.170769,30.268835,-120.97887,104.17205
20,15,4.2365475,-21.299953,33.73085,-130.7841,113.38735
20,16,4.4486446,-22.40323,37.362854,-141.2133,123.28495
20,17,4.842437,-24.248621,40.790947,-151.76659,132.48822
20,18,5.2637773,-26.09884,44.274796,-162.22823,141.60886
20,19,5.5823007,-27.481329,47.858704,-172.89096,151.43071
20,20,5.681456,-27.90312,51.267193,-183.5879,162.22148
20,21,5.7446957,-28.164835,54.42566,-194.13779,172.96489
20,22,5.9156365,-28.896046,57.023273,-204.90527,183.27914
20,23,5.9601197,-29.151169,59.341225,-215.68944,194.02596
20,24,5.974992,-29.26987,61.164753,-226.75111,205.04817
20,25,5.9531813,-29.067524,62.569588,-237.93733,216.40706
20,26,5.7890124,-27.767916,63.87788,-249.24673,228.96983
20,27,5.483336,-25.701546,65.01138,-260.97424,242.6867
20,28,4.8388996,-22.909985,66.76959,-272.86188,257.50992
20,29,3.967299,-20.416704,69.2427,-284.7824,272.30515
20,30,3.2480102,-18.57453,72.17636,-296.33777,286.18796
20,31,2.161439,-16.205433,76.07593,-307.55835,300.58255
20,32,0.68684876,-13.282711,80.920944,-318.19025,315.28735
20,33,-0.69250774,-10.79948,86.23625,-328.2663,329.15314
20,34,-2.4978833,-7.850044,91.708595,-338.20755,343.52722
20,35,-4.39978,-4.864798,97.3017,-348.12918,358.01343
20,36,-6.2807636,-1.959724,103.070435,-357.62354,372.09467
20,37,-8.088245,0.99675035,108.52018,-366.80157,385.84085
20,38,-10.302636,4.823489,113.41685,-375.87112,400.29352
20,39,-13.232521,10.119894,117.53275,-384.10648,415.34805
20,40,-17.057032,17.071175,121.37062,-391.1408,431.04434
20,41,-21.562408,25.276318,124.25418,-395.8519,445.65845
20,42,-26.937624,34.73465,125.755806,-399.28027,460.09155
20,43,-33.649822,44.17205,127.614426,-402.28802,474.6923
20,44,-41.856796,51.814503,129.89713,-404.8678,487.91202
20,45,-52.144318,55.32501,133.72849,-406.30823,497.64844
20,46,-62.49813,54.867184,138.92528,-405.28302,502.3043
20,47,-72.59579,53.107468,144.77965,-401.98364,504.34116
20,48,-82.30123,51.04538,151.25888,-398.66336,506.74283
20,49,-91.23227,48.520115,157.97856,-394.91565,508.6662
20,50,-100.47414,45.677097,164.40788,-391.08075,510.8032
20,51,-109.52858,42.771976,170.77367,-387.3538,513.398
20,52,-118.77135,40.03872,176.98259,-383.85852,516.8745
20,53,-128.15256,37.35708,183.67894,-380.19388,521.14075
20,54,-137.26183,34.918365,191.01172,-376.29138,526.172
20,55,-146.45233,32.424507,198.57545,-372.4452,531.94324
20,56,-155.21454,30.014418,207.11162,-368.52893,538.6252
20,57,-163.84781,27.552408,216.1204,-364.44913,545.93134
20,58,-172.27928,25.298168,224.96248,-360.7333,553.91455
20,59,-181.64728,23.651733,232.555,-357.92554,563.1738
20,60,-193.04053,25.115112,238.93793,-356.9617,576.70447
21,1,3.8772097,-10.600338,3.5351114,-10.087054,0.6168398
21,2,8.243411,-21.393805,8.380133,-20.718958,0.688557
21,3,13.506042,-33.040596,13.695437,-30.794996,2.2535727
21,4,19.428469,-44.811726,19.167782,-40.736267,4.0837874
21,5,25.630684,-56.604725,24.760883,-50.65789,6.0101075
21,6,32.01052,-68.52218,30.52962,-60.152237,8.499941
21,7,38.31086,-81.060165,35.97937,-69.33027,11.959361
21,8,44.123844,-93.35998,40.87603,-78.39983,15.308632
21,9,49.26177,-104.797676,44.991943,-86.63517,18.657654
21,10,53.776035,-114.909096,48.829807,-93.6695,21.807922
21,11,57.827168,-124.00371,51.713367,-98.38061,26.342396
21,12,61.481705,-131.89505,53.21499,-101.80897,31.201138
21,13,65.69965,-139.00987,55.073612,-104.81672,35.806206
21,14,71.551735,-145.44589,57.356316,-107.396515,40.611145
21,15,79.87911,-149.08443,61.187668,-108.83694,44.376015
21,16,89.51727,-149.45953,66.38447,-107.811714,47.641026
21,17,99.29316,-148.58275,72.23884,-104.512344,51.712055
21,18,109.434326,-147.29541,78.71806,-101.19206,55.39862
21,19,120.14439,-145.2082,85.437744,-97.44434,59.04183
21,20,130.57066,-142.92755,91.86707,-93.60946,62.691643
21,21,141.29527,-140.446,98.23285,-89.88251,66.41566
21,22,152.07718,-138.21056,104.44177,-86.38724,70.39026
21,23,162.88724,-136.07166,111.13812,-82.72258,74.32426
21,24,174.0987,-134.04893,118.4709,-78.82008,78.38799
21,25,185.32849,-131.9836,126.03464,-74.97391,82.25488
21,26,197.02022,-129.79163,134.57082,-71.05765,85.72985
21,27,208.82185,-127.46418,143.57959,-66.97783,88.96714
21,28,220.92796,-125.28422,152.42168,-63.262,92.4114
21,29,232.44531,-124.23455,160.01418,-60.454243,96.510086
21,30,241.85962,-126.24931,166.39711,-59.490406,100.753876
21,31,248.29857,-130.30997,171.89973,-60.317696,103.61322
21,32,251.60567,-135.0719,176.33533,-63.400017,103.93499
21,33,253.28,-139.74219,180.06537,-68.3513,102.25967
21,34,254.37317,-144.60097,183.4564,-75.09004,99.302345
21,35,255.36203,-149.94896,186.69847,-83.296005,95.69379
21,36,256.4135,-155.75615,189.77353,-91.71336,92.42492
21,37,257.6638,-161.67831,192.95398,-99.73363,89.5796
21,38,259.11578,-167.77663,196.94807,-107.05232,86.90377
21,39,260.52686,-174.43529,200.19995,-114.76661,84.85097
21,40,261.77628,-181.78423,203.24576,-123.53328,82.5772
21,41,263.17438,-189.86885,206.34239,-133.02939,80.377846
21,42,264.82584,-197.9751,209.87564,-142.63618,77.98666
21,43,266.57877,-206.24063,213.60956,-152.45514,75.48918
21,44,268.2509,-214.98143,217.32578,-162.12955,73.394066
21,45,269.70065,-224.0276,220.69493,-171.71455,71.68135
21,46,270.96063,-233.33112,223.88333,-181.45433,70.05336
21,47,271.9452,-242.44551,226.6399,-191.6816,68.04076
21,48,272.69125,-250.84515,229.31714,-201.74474,65.51462
21,49,273.32272,-258.7679,232.03865,-211.64282,62.65101
21,50,273.95123,-267.21954,234.7237,-221.75983,60.044865
21,51,274.58313,-275.5934,237.5926,-232.07828,57.112747
21,52,274.8558,-284.15485,240.38683,-242.2655,54.247837
21,53,275.21106,-292.9178,243.25143,-252.51526,51.51487
21,54,275.3007,-301.30878,245.86813,-263.0563,48.26517
21,55,275.20718,-308.8118,248.13947,-273.76346,44.283714
21,56,275.32193,-316.98495,249.81427,-283.9445,41.741024
21,57,275.56076,-325.18576,250.2183,-293.69006,40.425472
21,58,275.7186,-332.63596,254.58322,-303.39026,36.083443
21,59,275.76367,-340.49924,256.97113,-313.3085,33.05292
21,60,275.74832,-348.2654,260.09512,-323.3057,29.462011
22,1,8.19682,-2.069471,4.922763,-0.827735,3.5016224
22,2,14.57324,-7.262079,9.358349,-3.9100585,6.199285
22,3,19.672026,-14.408942,13.088388,-8.861346,8.609303
22,4,24.245699,-22.733454,16.479424,-15.6000805,10.545143
22,5,28.685148,-31.609879,19.721487,-23.806047,11.884739
22,6,33.362286,-41.049107,22.796549,-32.2234,13.766913
22,7,38.520603,-50.743828,25.977,-40.243668,16.358343
22,8,44.17604,-60.74468,29.971104,-47.562363,19.379208
22,9,49.945286,-71.56757,33.22298,-55.27665,23.345871
22,10,55.626785,-83.34967,36.268776,-64.04333,27.33985
22,11,61.749893,-95.95595,39.365414,-73.53943,31.679098
22,12,68.46503,-108.79512,42.89867,-83.146225,36.2147
22,13,75.46625,-121.92435,46.632587,-92.96519,40.86579
22,14,82.51073,-135.79465,50.348793,-102.63959,46.191425
22,15,89.32405,-150.27348,53.71795,-112.224594,52.11058
22,16,96.001144,-165.4067,56.906357,-121.96438,58.443455
22,17,102.39952,-181.03809,59.66292,-132.19164,64.90295
22,18,108.42454,-196.59488,62.34016,-142.25478,71.25038
22,19,114.35756,-212.33577,65.06167,-152.15286,77.79504
22,20,120.4379,-228.73055,67.74672,-162.26987,84.813805
