abs_time,gps_orientation_deg,phone_yaw_deg,vehicle_heading_deg,steering_deg,yaw_rate_dps,vehicle_speed_kmh,vehicle_heading_wrapped_delta_deg,vehicle_heading_rate_dps
45227.903,64.0,301.77,64.301,10.70001,-0.1999817,67.248,-0.146000000000015,-1.4747474747181453
45228.003,64.0,306.15,64.479,10.70001,-0.2999877999999999,66.956,0.17799999999999727,1.780000000025875
45228.104,64.0,305.17,64.815,10.70001,-0.1000061,66.733,0.33600000000001273,3.326732673188846
45228.203,64.0,310.59,64.417,10.89996,-0.2999877999999999,66.74,-0.39799999999999613,-4.020202020121615
45228.304,64.0,308.85,64.741,10.89996,-0.3999939,66.61399999999999,0.3240000000000123,3.207920792234626
45228.404,64.0,310.88,64.538,10.89996,-0.2999877999999999,66.377,-0.20300000000000296,-2.029999999881868
45228.504,64.0,309.38,64.384,10.89996,-0.1000061,66.46300000000001,-0.15399999999999636,-1.5400000000223735
45228.604,64.0,308.22,64.788,10.89996,-0.1000061,66.557,0.40399999999999636,4.040000000058753
45228.704,64.0,305.68,64.88,10.89996,0.0,66.308,0.09199999999998454,0.9200000000132331
45228.804,64.0,307.77,64.738,10.89996,-0.2999877999999999,66.283,-0.1419999999999959,-1.4200000000206228
45228.905,64.0,307.9,64.877,11.29999,-0.2999877999999999,66.146,0.13900000000001,1.3762376237299563
45229.004,64.0,308.0,64.87899999999999,12.0,-0.5,66.186,0.0020000000000095497,0.020202020201712814
45229.103,64.0,310.66,64.689,12.20001,-0.7999878,66.046,-0.18999999999999773,-1.9191919191535305
45229.204,64.0,308.08,65.006,12.09998,-0.6999816999999999,66.031,0.3170000000000073,3.138613861538152
45229.304,64.0,307.26,65.102,12.09998,-0.5,65.808,0.09600000000000364,0.9600000000140062
45229.404,64.0,304.11,65.083,12.09998,-0.6999816999999999,65.75399999999999,-0.019000000000005457,-0.1899999999889951
45229.504,64.0,311.47,65.043,12.09998,-0.7999878,65.797,-0.03999999999999204,-0.4000000000057412
45229.604,64.0,307.57,65.385,12.09998,-0.6999816999999999,65.563,0.34199999999998454,3.420000000049613
45229.704,64.0,307.07,65.566,12.0,-0.6000061,65.41199999999999,0.18099999999998317,1.8100000000261707
45229.804,64.0,308.62,65.597,11.79999,-0.6000061,65.794,0.03100000000000591,0.31000000000457023
45229.904,64.0,309.64,65.78699999999999,11.79999,-0.6999816999999999,65.32600000000001,0.18999999999999773,1.8999999998893826
45230.004,64.0,307.62,65.733,11.70001,-0.6999816999999999,65.149,-0.053999999999973625,-0.5400000000075943
45230.104,64.0,312.28,65.634,11.70001,-0.6000061,65.005,-0.09899999999998954,-0.9900000000143018
45230.204,64.0,310.59,65.634,10.5,-0.5,65.243,0.0,0.0
45230.304,64.0,308.19,65.727,8.299988,-0.1000061,64.822,0.09300000000001774,0.9300000000137106
45230.404,64.0,303.66,65.928,7.299988000000001,0.5,64.67399999999999,0.2009999999999934,2.0099999998829365
45230.504,64.0,306.89,65.801,7.399963,0.8000183000000001,64.339,-0.12700000000000955,-1.2700000000185765
45230.604,64.0,307.19,65.607,7.399963,0.7000122,64.26,-0.19400000000001683,-1.940000000028399
45230.703,64.0,308.37,65.703,7.599976,0.7000122,63.94,0.09600000000000364,0.9696969696776218
45230.804,64.0,309.05,65.487,7.700011999999999,0.8000183000000001,63.929,-0.21600000000000819,-2.1386138614897505
45230.904,64.0,310.11,65.525,7.899963,0.7000122,63.346,0.038000000000010914,0.3799999999779902
45231.006,64.0,316.62,65.30199999999999,7.899963,0.5,63.083,-0.2230000000000132,-2.186274509826508
45231.104,64.0,312.84,65.432,7.899963,0.6000061,62.946000000000005,0.12999999999999545,1.3265306122700644
45231.204,64.0,315.93,65.079,8.0,0.8000183000000001,62.719,-0.35300000000000864,-3.5300000000514546
45231.304,64.0,312.45,65.24600000000001,8.0,0.8000183000000001,61.56,0.16700000000003,1.6700000000246018
45231.404,64.0,313.58,65.208,8.200012,0.6000061,60.952,-0.038000000000010914,-0.3799999999779902
45231.504,64.0,311.21,65.266,8.5,0.5,60.685,0.057999999999992724,0.5800000000083674
45231.604,64.0,308.77,65.15899999999999,8.700012,0.3000183,60.235,-0.10700000000002774,-1.070000000015848
45231.704,64.0,315.29,66.164,8.700012,0.2000122,61.081,1.0049999999999955,10.050000000146202
45231.804,64.0,312.77,66.79,9.0,0.3000183,61.711000000000006,0.6260000000000048,6.260000000091143
45231.905,64.0,319.67,62.518,8.899963,0.0,59.868,-4.271999999999991,-42.29702970197078
45232.003,64.0,318.09,64.54899999999999,8.899963,0.1000061,58.615,2.031000000000006,20.72448979631233
45232.104,64.0,319.46,64.325,8.899963,0.3000183,56.362,-0.22399999999998954,-2.21782178212571
45232.204,64.0,314.98,63.438,9.099976,0.1000061,57.355,-0.8870000000000005,-8.87000000012908
45232.304,64.0,316.89,63.974,9.200012,0.0,57.103,0.5360000000000014,5.360000000078012
45232.404,64.0,316.85,65.071,9.099976,0.0,56.75,1.0970000000000084,10.969999999361546
45232.504,64.0,318.85,64.964,9.099976,0.2000122,56.00899999999999,-0.10699999999999932,-1.0700000000155638
45232.604,64.0,320.86,64.467,9.299988,0.2000122,55.584,-0.4970000000000141,-4.970000000072464
45232.703,64.0,318.68,64.749,9.899963,0.2000122,54.504,0.28199999999998226,2.8484848484277268
45232.804,64.0,321.27,64.69,11.29999,0.0,54.216,-0.0589999999999975,-0.5841584158698387
45232.904,64.0,322.51,64.667,12.5,-0.2999877999999999,53.896,-0.022999999999996135,-0.22999999998657358
45233.004,64.0,321.66,64.685,13.39996,-0.6999816999999999,53.482,0.018000000000000682,0.18000000000262617
45233.103,64.0,322.3,64.779,13.20001,-1.0,53.078,0.09399999999999409,0.9494949494759088
45233.204,64.0,322.33,64.887,13.20001,-1.0,52.913,0.10800000000000409,1.0693069307448753
45233.304,64.0,318.82,64.88600000000001,13.09998,-0.6999816999999999,52.466,-0.0009999999999763531,-0.00999999999990905
45233.404,64.0,314.77,64.933,13.20001,-0.7999878,52.297,0.046999999999997044,0.4699999999726128
45233.504,64.0,318.38,65.296,12.89996,-1.0,51.67100000000001,0.36299999999999955,3.630000000052819
45233.603,64.0,320.44,65.082,12.39996,-0.7999878,51.35,-0.21399999999999864,-2.161616161572936
45233.704,64.0,323.71,65.372,11.5,-0.5,51.062,0.29000000000002046,2.871287128852074
45233.804,64.0,319.71,65.388,9.899963,-0.1999817,50.656000000000006,0.016000000000019554,0.16000000000252385
45233.904,64.88,320.97,65.38,7.099976,0.0,49.968,-0.008000000000009777,-0.07999999999544116
45234.003,64.88,323.38,65.42699999999999,4.200012,0.8000183000000001,49.543,0.046999999999997044,0.4747474747728458
45234.104,64.88,318.53,65.418,0.0,1.700012,48.845,-0.00899999999998613,-0.08910891088884625
45234.203,64.88,305.42,65.502,0.0,3.200012,47.916,0.08400000000000318,0.8484848484679189
45234.303,64.88,307.97,65.388,0.0,4.399994,47.293,-0.1139999999999759,-1.1400000000163482
45234.404,64.88,313.88,64.607,0.0,5.800018,46.001000000000005,-0.7810000000000059,-7.732673267144077
45234.504,64.88,310.37,64.387,0.0,7.100006,45.389,-0.21999999999999886,-2.200000000032003
45234.604,64.88,301.32,63.24100000000001,0.0,7.899994,44.554,-1.1459999999999866,-11.46000000016663
45234.704,64.88,300.61,62.678,0.0,8.800018,43.517,-0.5630000000000166,-5.630000000082093
45234.803,64.88,304.22,61.563,0.0,9.800018,42.624,-1.115000000000009,-11.26262626240121
45234.904,64.88,305.37,60.773,0.0,10.60001,41.951,-0.789999999999992,-7.821782178032923
45235.004,64.88,301.83,59.197,0.0,11.20001,41.72,-1.5759999999999934,-15.760000000229272
45235.104,64.88,294.32,58.451,0.0,11.80002,41.382,-0.7460000000000093,-7.460000000108651
45235.204,64.88,284.89,56.847,0.0,12.80002,40.702,-1.603999999999985,-16.040000000233263
45235.304,64.88,284.11,55.924,0.0,13.5,40.871,-0.9230000000000018,-9.230000000134332
45235.403,64.88,289.31,54.784,0.0,13.70001,41.033,-1.1399999999999864,-11.515151514921184
45235.504,64.88,286.2,53.582,0.0,14.20001,40.9,-1.2019999999999982,-11.900990098728677
45235.604,64.88,280.58,51.36,0.0,15.20001,41.249,-2.2220000000000084,-22.220000000323427
45235.705,64.88,267.47,50.363,0.0,15.60001,40.745,-0.9970000000000141,-9.871287128479764
45235.804,64.88,267.21,48.502,0.0,15.89999,40.734,-1.86099999999999,-18.797979798985466
45235.904,64.88,255.68,47.383,0.0,16.70001,40.648,-1.1189999999999998,-11.189999999348654
45236.004,64.88,254.11,45.563,0.0,16.5,40.435,-1.8199999999999932,-18.200000000264776
45236.103,64.88,247.7,43.975,0.0,16.60001,40.504,-1.5879999999999939,-16.040404040083324
45236.204,64.88,238.39,42.377,0.0,16.5,40.518,-1.5980000000000132,-15.82178217898389
45236.303,64.88,238.73,41.108,0.0,16.20001,40.291,-1.2690000000000055,-12.818181817925632
45236.404,64.88,242.67,38.939,0.0,16.0,39.971,-2.1689999999999827,-21.475247524244867
45236.504,64.88,241.61,37.151,0.0,15.5,40.172,-1.788000000000011,-17.880000000260296
45236.604,64.88,241.71,36.046,0.0,14.89999,40.277,-1.1050000000000182,-11.050000000160981
45236.703,64.88,260.08,33.858000000000004,0.0,13.0,39.802,-2.187999999999988,-22.10101010056817
45236.803,64.88,253.87,32.464,0.0,11.39999,39.83,-1.3940000000000055,-13.940000000202907
45236.904,64.88,255.62,31.626,0.0,7.399994,39.946,-0.8379999999999939,-8.297029702774187
45237.003,64.88,249.74,30.519,4.399963,3.700012,40.021,-1.1069999999999993,-11.181818182416446
45237.103,64.88,252.97,30.915,14.79999,1.200012,39.715,0.396000000000015,3.959999999769648
45237.203,64.88,258.58,30.871,27.09998,-0.7999878,39.838,-0.04400000000001114,-0.44000000000651424
45237.304,64.88,253.62,30.525,37.5,-4.399994,39.78,-0.34600000000000364,-3.425742574423303
45237.404,64.88,255.15,30.954,44.29999,-7.5,39.715,0.42900000000000205,4.28999999975031
45237.504,64.88,247.91,31.477,50.20001,-9.299988,39.694,0.5229999999999961,5.230000000076068
45237.603,64.88,245.68,32.417,55.89996,-10.39999,39.82,0.9399999999999977,9.494949494759663
45237.704,64.88,249.46,34.387,63.09998,-11.5,39.708,1.9699999999999989,19.504950495993736
45237.803,64.88,259.25,35.497,71.09998,-13.89999,39.553,1.1100000000000136,11.212121211897214
45237.904,64.88,249.41,37.211,77.20000999999999,-15.89999,39.967,1.7139999999999986,16.970297029301967
45238.003,64.88,241.24,38.112,79.09998,-17.19998,39.467,0.9010000000000105,9.101010101497147
45238.107,64.88,242.62,39.97,80.20000999999999,-17.39999,39.719,1.858000000000004,17.86538461424476
45238.204,64.88,247.94,41.967,83.70000999999999,-17.5,39.409,1.997000000000014,20.58762886719024
45238.304,64.88,251.63,44.044,88.89996,-18.39999,39.377,2.076999999999998,20.770000000302225
45238.404,64.88,259.48,45.363,95.39996,-19.89999,39.33,1.3190000000000168,13.189999999232409
45238.504,64.88,262.42,46.862,100.7,-21.19998,39.881,1.4989999999999952,14.990000000218085
45238.604,64.88,268.74,49.549,103.1,-22.39999,39.251,2.687000000000012,26.87000000039113
45238.704,64.88,272.4,51.495,103.2,-23.0,39.384,1.945999999999998,19.46000000028316
45238.803,64.88,274.4,54.121,103.7,-22.89999,39.348,2.6260000000000048,26.52525252472232
45238.904,64.88,280.73,56.289,103.7,-23.0,39.2,2.1680000000000064,21.465346534146327
45239.004,64.88,284.31,58.578,103.7,-23.19998,39.204,2.2889999999999873,22.890000000332964
45239.104,64.88,290.33,61.073,103.7,-23.29999,39.254,2.4950000000000045,24.950000000363115
45239.204,64.88,293.76,63.448,102.1,-23.19998,39.409,2.375,23.750000000345608
45239.304,64.88,300.05,65.57300000000001,96.89996,-23.0,39.802,2.125,21.250000000309228
45239.404,64.88,296.9,67.923,90.5,-22.10001,39.715,2.3499999999999943,23.499999998632063
45239.503,64.88,294.65,69.915,85.29999000000001,-20.89999,40.007,1.9920000000000186,20.121212122288874
45239.604,64.88,292.31,72.208,81.0,-19.5,40.327,2.2930000000000064,22.70297029649332
45239.704,64.88,288.99,74.281,76.0,-18.79999,40.464,2.0730000000000075,20.730000000301736
45239.804,64.88,285.22,75.98,69.89996,-17.39999,40.975,1.6990000000000123,16.99000000024736
45239.904,64.88,289.73,77.708,62.70001,-16.19998,41.303,1.7280000000000086,17.279999998994256
45240.006,64.88,298.97,79.512,55.5,-14.79999,41.771,1.804000000000002,17.686274509985616
45240.103,64.88,304.23,80.586,50.20001,-12.89999,42.368,1.0740000000000123,11.072164948274342
45240.204,64.88,307.06,82.501,45.89996,-11.69998,42.512,1.9150000000000205,18.960396040522042
45240.304,64.88,296.0,82.87299999999999,40.70001,-10.5,43.344,0.3719999999999857,3.72000000005399
45240.404,64.88,283.45,84.429,33.39996,-9.199982,44.003,1.5560000000000116,15.559999999094405
45240.504,64.88,291.09,85.288,25.29999,-6.899994,43.787,0.8589999999999804,8.590000000124805
45240.603,64.88,308.29,85.988,22.09998,-4.799988,44.345,0.6999999999999886,7.070707070565609
45240.703,64.88,324.28,86.831,21.29999,-3.600006,45.212,0.8430000000000177,8.43000000012285
45240.804,64.88,330.23,86.79,17.89996,-3.799988,45.45399999999999,-0.04099999999999682,-0.40594059407902616
45240.904,64.88,339.48,86.81,14.79999,-2.5,45.788,0.01999999999998181,0.19999999998817658
45241.004,64.88,339.43,87.015,13.20001,-1.100006,46.45399999999999,0.20499999999998408,2.050000000029672
45241.104,64.88,346.18,86.979,10.89996,-0.8999939,46.987,-0.036000000000001364,-0.36000000000525234
45241.203,64.88,354.84,86.926,7.700011999999999,-0.3999939,47.29,-0.05299999999999727,-0.5353535353428058
45241.304,64.88,347.86,87.171,4.700012,0.7000122,47.675,0.24500000000000455,2.425742574374902
45241.403,64.88,348.62,87.539,2.200012,1.600006,48.208,0.367999999999995,3.7171717170973584
45241.503,64.88,350.3,87.839,0.3999634,2.0,48.798,0.30000000000001137,3.0000000000437694
45241.603,64.88,352.28,87.29700000000001,0.0,2.399994,49.374,-0.5419999999999732,-5.419999999684246
45241.704,64.88,348.97,87.28,0.0,2.800018,49.518,-0.016999999999995907,-0.16831683169127606
45241.804,64.88,345.68,86.78399999999999,0.0,3.600006,50.22,-0.4960000000000093,-4.960000000072271
45241.904,64.88,343.08,86.41,0.0,4.800018,50.897,-0.3739999999999952,-3.7399999997822557
45242.004,64.88,341.25,86.223,0.0,5.100006,50.904,-0.18700000000001182,-1.8700000000273302
45242.104,64.88,342.56,85.632,0.0,5.0,51.624,-0.5910000000000082,-5.910000000086083
45242.204,64.88,345.05,85.05,0.0,5.200012,52.139,-0.5819999999999936,-5.820000000084629
45242.304,64.88,341.2,84.615,0.0,5.600006,52.682,-0.4350000000000023,-4.350000000063323
45242.404,64.88,333.53,84.06,0.0,5.700012,52.837,-0.5550000000000068,-5.5499999996770155
45242.504,64.88,334.66,83.066,0.0,6.200012,53.687,-0.9939999999999998,-9.940000000144643
45242.604,64.88,333.43,82.772,0.0,7.0,54.083,-0.2939999999999827,-2.94000000004261
45242.704,64.88,334.05,82.28200000000001,0.0,7.200011999999999,54.425,-0.4900000000000091,-4.900000000071396
45242.804,64.88,331.02,81.617,0.0,7.600006,54.832,-0.6650000000000205,-6.650000000096975
45242.921,64.88,333.33,80.631,0.0,7.600006,55.663,-0.98599999999999,-8.427350426943658
45243.004,78.32,326.71,79.89399999999999,0.0,7.600006,55.951,-0.7370000000000232,-8.879518072426434
45243.103,78.32,321.93,79.152,0.0,7.700011999999999,56.405,-0.7419999999999902,-7.4949494947995685
45243.204,78.32,326.73,78.387,0.0,8.0,56.833,-0.7649999999999864,-7.574257426109112
45243.303,78.32,327.56,77.767,0.0,8.300018,57.42,-0.6200000000000045,-6.262626262501115
45243.403,78.32,330.32,76.71600000000001,0.0,8.700012,57.70399999999999,-1.0509999999999877,-10.510000000152818
45243.504,78.32,323.7,76.097,0.0,8.399994,58.414,-0.6190000000000282,-6.128712871142594
45243.603,78.32,324.39,74.931,0.0,8.399994,58.576,-1.1659999999999968,-11.777777777542301
45243.704,78.32,326.92,74.253,0.0,8.300018,59.227,-0.6779999999999973,-6.712871287453658
45243.804,78.32,329.52,73.403,0.0,8.300018,59.789,-0.8499999999999943,-8.500000000123634
45243.904,78.32,328.86,72.592,0.0,7.700011999999999,60.17,-0.811000000000007,-8.109999999528007
45244.003,78.32,324.39,71.643,0.0,6.700011999999999,60.68899999999999,-0.9490000000000123,-9.585858586371591
45244.104,78.32,327.55,71.044,0.0,5.899994,60.995,-0.5989999999999895,-5.930693069166692
45244.203,78.32,326.47,70.217,0.0,5.600006,61.636,-0.8269999999999982,-8.353535353368343
45244.304,78.32,324.27,69.936,0.0,5.300018,62.082,-0.2810000000000059,-2.782178217956527
45244.404,78.32,323.2,69.528,0.0,4.800018,62.532,-0.40800000000001546,-4.079999999762667
45244.504,78.32,325.79,68.859,1.0,3.5,62.863,-0.6690000000000111,-6.690000000097464
45244.604,78.32,323.39,68.344,2.299988,2.100006,63.529,-0.5149999999999864,-5.150000000074806
45244.703,78.32,326.5,68.135,2.5,1.899994,63.785,-0.20900000000000318,-2.111111111068941
45244.804,78.32,323.22,67.917,2.599976,2.100006,64.436,-0.21800000000001774,-2.1584158416888237
45244.904,78.32,327.92,67.72,3.299988,1.899994,64.90100000000001,-0.19700000000000273,-1.9699999998853581
45245.004,78.32,326.42,67.51899999999999,4.5,1.800018,65.275,-0.20100000000002183,-2.0100000000294678
45245.104,78.32,323.71,67.357,5.299988,1.300018,65.84,-0.16199999999997772,-1.6200000000233512
45245.203,78.32,320.75,67.208,6.0,0.8000183000000001,66.233,-0.1490000000000009,-1.5050505050204275
45245.304,78.32,330.96,67.081,6.099976,0.8000183000000001,66.733,-0.12700000000000955,-1.2574257426352244
45245.404,78.32,327.9,66.972,6.099976,0.8000183000000001,67.154,-0.10900000000000887,-1.0899999999366423
45245.504,78.32,326.34,67.096,6.399963,0.8000183000000001,67.676,0.12400000000002365,1.240000000018281
45245.604,78.32,326.1,66.876,6.599976,0.6000061,68.21300000000001,-0.21999999999999886,-2.200000000032003
45245.704,78.32,325.19,66.697,7.099976,0.7000122,68.52199999999999,-0.17900000000000205,-1.7900000000260683
45245.803,78.32,329.58,66.736,7.899963,0.5,69.08800000000001,0.03899999999998727,0.39393939393139027
45245.904,78.32,327.08,66.686,8.5,0.5,69.631,-0.05000000000001137,-0.49504950493891015
45246.004,78.32,322.63,66.55199999999999,9.099976,0.0,69.944,-0.13400000000001455,-1.340000000019645
45246.105,78.32,321.83,66.583,10.0,-0.1999817,70.46300000000001,0.03100000000000591,0.30693069306211307
45246.204,78.32,323.07,66.45100000000001,11.70001,-0.2999877999999999,70.819,-0.132000000000005,-1.3333333334047226
45246.304,78.32,322.76,66.691,12.39996,-0.7999878,71.172,0.2400000000000091,2.4000000000350155
45246.404,78.32,324.06,66.817,12.29999,-0.6999816999999999,71.741,0.12599999999997635,1.259999999926422
45246.504,78.32,322.6,66.74600000000001,12.20001,-1.0,72.108,-0.07099999999996953,-0.7100000000100272
45246.604,78.32,324.43,66.979,11.89996,-0.6999816999999999,72.392,0.2330000000000041,2.3300000000339467
45246.704,78.32,322.29,67.111,11.79999,-0.6999816999999999,72.806,0.132000000000005,1.3200000000192587
45246.804,78.32,328.74,67.171,11.0,-0.6000061,73.116,0.060000000000002274,0.6000000000087539
45246.904,78.32,326.76,67.12,9.799988,-0.5,73.415,-0.05099999999998772,-0.5099999999701913
45247.004,78.32,329.21,67.104,9.700012,0.0,73.483,-0.016000000000019554,-0.16000000000252385
45247.104,78.32,325.94,67.17399999999999,9.799988,0.1000061,73.667,0.06999999999999318,0.7000000000101181
45247.203,78.32,323.37,67.173,9.899963,-0.1000061,73.688,-0.0009999999999763531,-0.010101010100569319
45247.304,78.32,321.0,67.42,10.0,0.1000061,73.757,0.2470000000000141,2.4455445545739747
45247.404,78.32,320.72,67.328,10.0,-0.1000061,73.60600000000001,-0.09199999999998454,-0.9199999999462943
45247.504,78.32,325.27,67.318,10.20001,0.0,73.426,-0.009999999999990905,-0.10000000000136425
45247.604,78.32,319.15,67.242,10.29999,-0.2999877999999999,73.544,-0.0759999999999934,-0.7600000000109935
45247.704,78.32,320.12,67.214,10.20001,-0.2999877999999999,73.415,-0.02800000000002001,-0.2800000000042746
45247.805,78.32,322.61,67.304,10.20001,-0.1000061,73.321,0.09000000000000341,0.8910891088898695
45247.904,78.32,324.23,67.382,10.20001,0.0,73.49,0.07800000000000296,0.7878787878630676
45248.004,78.32,320.73,67.293,10.20001,-0.2999877999999999,73.408,-0.08899999999999864,-0.8900000000129376
45248.104,78.32,317.21,67.387,10.20001,-0.1000061,73.505,0.09399999999999409,0.9400000000136197
45248.203,78.32,320.56,67.376,10.20001,-0.1000061,73.57,-0.01099999999999568,-0.1111111111088463
45248.304,78.32,320.5,67.521,10.20001,-0.1000061,73.45100000000001,0.1449999999999818,1.4356435644257555
45248.404,78.32,322.57,67.334,10.20001,-0.2999877999999999,73.256,-0.18700000000001182,-1.86999999989127
45248.504,78.32,314.79,67.444,10.20001,0.0,73.181,0.11000000000001364,1.1000000000161436
45248.604,78.32,313.03,67.446,10.20001,0.0,73.264,0.0020000000000095497,0.020000000000386535
45248.704,78.32,312.3,67.564,10.20001,-0.1000061,73.04,0.117999999999995,1.1800000000171211
45248.804,78.32,315.73,67.595,10.39996,0.0,72.943,0.03100000000000591,0.31000000000457023
45248.905,78.32,311.4,67.694,10.39996,-0.1000061,72.904,0.09899999999998954,0.9801980197787157
45249.004,78.32,316.83,67.559,10.5,-0.3999939,72.763,-0.1349999999999909,-1.363636363609012
45249.104,78.32,313.94,67.404,10.5,-0.1999817,72.67,-0.15500000000000114,-1.5500000000225669
45249.204,78.32,314.15,67.617,10.5,-0.1999817,72.482,0.21300000000002228,2.1300000000312185
45249.304,78.32,310.99,67.611,10.5,-0.1000061,72.428,-0.006000000000000227,-0.06000000000087539
45249.403,78.32,311.13,67.79,10.5,-0.1000061,72.317,0.17900000000000205,1.8080808080446842
45249.503,78.32,313.65,67.66199999999999,10.5,-0.1999817,72.234,-0.12800000000001432,-1.2800000000187697
45249.603,78.32,313.71,67.815,10.5,-0.2999877999999999,72.245,0.15300000000002,1.5299999999111424
45249.704,78.32,315.2,67.505,10.5,-0.1999817,72.00399999999999,-0.3100000000000023,-3.069306930841678
45249.804,78.32,313.75,67.689,10.5,-0.2999877999999999,72.04,0.1839999999999975,1.8400000000267505
45249.904,78.32,313.49,67.738,10.5,-0.1999817,71.831,0.049000000000006594,0.4899999999715442
45250.004,78.32,309.75,67.693,10.5,-0.1999817,71.83800000000001,-0.045000000000015916,-0.45000000000670753
45250.104,78.32,309.69,67.744,10.5,0.0,71.672,0.05099999999998772,0.5100000000072987
45250.204,78.32,308.71,67.87,10.5,-0.1000061,71.809,0.12600000000000477,1.260000000018383
45250.304,78.32,310.72,67.937,10.5,-0.1000061,71.726,0.06700000000000728,0.6700000000098225
45250.404,78.32,313.77,67.905,10.59998,-0.1000061,71.658,-0.031999999999982265,-0.3199999999811962
45250.504,78.32,306.63,67.82600000000001,10.79999,-0.3999939,71.77,-0.07900000000000773,-0.7900000000115733
45250.603,78.32,305.57,67.908,10.70001,-0.2999877999999999,71.83800000000001,0.08199999999999363,0.8282828282662061
45250.704,78.32,298.79,67.756,10.70001,-0.1999817,71.795,-0.1519999999999868,-1.5049504951222294
45250.804,78.32,303.76,68.176,10.89996,-0.2999877999999999,71.82,0.4200000000000159,4.200000000061277
45250.904,78.32,308.86,68.0,10.89996,-0.1999817,71.816,-0.17599999999998772,-1.7599999998974318
45251.004,78.32,311.04,68.11,10.89996,-0.5,71.816,0.11000000000001364,1.1000000000161436
45251.104,78.32,304.61,67.949,11.0,-0.6000061,71.921,-0.16100000000000136,-1.6100000000234422
45251.204,78.32,306.47,68.097,11.0,-0.3999939,72.241,0.14799999999999613,1.4800000000214981
45251.304,78.32,301.55,68.093,11.0,-0.2999877999999999,72.331,-0.003999999999990678,-0.04000000000048885
45251.404,78.32,308.93,68.211,11.0,-0.5,72.34899999999999,0.117999999999995,1.179999999931265
45251.504,78.32,308.41,68.41199999999999,11.0,-0.3999939,72.497,0.2009999999999934,2.0100000000291836
45251.604,78.32,311.94,68.28699999999999,11.0,-0.5,72.594,-0.125,-1.25000000001819
45251.703,78.32,309.47,68.49600000000001,11.0,-0.3999939,72.803,0.20900000000000318,2.111111111068941
45251.804,78.32,305.48,68.632,11.0,-0.2999877999999999,73.012,0.13599999999999568,1.3465346535304898
45251.904,68.49,305.92,68.46,10.89996,-0.2999877999999999,73.199,-0.17200000000002547,-1.7199999999001374
45252.003,68.49,301.81,68.597,9.899963,-0.3999939,73.375,0.13700000000000045,1.3838383839124293
45252.104,68.49,304.79,68.57600000000001,9.599976,0.0,73.66,-0.020999999999986585,-0.20792079207416217
45252.204,68.49,303.67,68.62899999999999,9.599976,0.1000061,73.49,0.05299999999999727,0.5300000000076852
45252.303,68.49,303.47,68.594,9.5,0.1000061,73.71,-0.03499999999999659,-0.3535353535282517
45252.404,68.49,302.43,68.536,9.200012,0.0,73.796,-0.057999999999992724,-0.5742574257289331
45252.504,68.49,303.8,68.575,9.299988,0.0,74.135,0.03899999999998727,0.3900000000055479
45252.603,68.49,302.48,68.53699999999999,9.399963,0.1000061,73.98,-0.038000000000010914,-0.383838383830821
45252.704,68.49,301.66,68.55199999999999,9.399963,0.1000061,73.94,0.014999999999986358,0.1485148514922031
45252.803,68.49,299.39,68.502,9.399963,0.0,74.286,-0.05000000000001137,-0.5050505050405236
45252.904,68.49,300.69,68.558,9.5,0.2000122,74.32600000000001,0.056000000000011596,0.5544554455315681
45253.004,68.49,301.67,68.589,9.599976,0.2000122,74.34,0.03100000000000591,0.31000000000457023
45253.104,68.49,308.61,68.501,9.799988,0.2000122,74.527,-0.08799999999999386,-0.8800000000127443
45253.204,68.49,306.19,68.245,9.899963,0.0,74.732,-0.2560000000000002,-2.560000000037255
45253.304,68.49,308.91,68.426,10.0,0.1000061,74.65,0.18099999999998317,1.8100000000261707
45253.403,68.49,304.88,68.432,10.09998,0.3000183,74.693,0.006000000000000227,0.06060606060485136
45253.504,68.49,308.07,68.45100000000001,10.20001,0.1000061,74.77199999999999,0.019000000000005457,0.1881188118767971
45253.604,68.49,306.2,68.328,10.20001,-0.1999817,74.797,-0.12299999999999045,-1.2300000000178033
45253.704,68.49,306.13,68.41,10.39996,-0.1000061,74.833,0.08199999999999363,0.8200000000118689
45253.804,68.49,309.22,68.281,10.79999,0.0,74.495,-0.12899999999999068,-1.2900000000186786
45253.904,68.49,310.98,68.405,11.5,-0.1000061,74.75399999999999,0.12399999999999523,1.2399999999277747
45254.004,68.49,310.4,68.19800000000001,12.09998,-0.6000061,74.369,-0.20699999999999363,-2.070000000030059
45254.104,68.49,312.09,68.491,12.39996,-0.7999878,74.34,0.29300000000000637,2.9300000000427007
45254.204,68.49,309.78,68.361,12.29999,-0.6000061,74.347,-0.12999999999999545,-1.300000000018872
45254.304,68.49,311.56,68.585,12.29999,-0.7999878,74.387,0.22399999999998954,2.2400000000324916
45254.404,68.49,312.3,68.584,12.29999,-0.6000061,74.081,-0.0009999999999763531,-0.009999999999181455
45254.504,68.49,313.92,68.839,12.29999,-0.5,74.171,0.25499999999999545,2.5500000000370617
45254.604,68.49,311.26,68.931,12.29999,-0.6999816999999999,73.998,0.09199999999998454,0.9200000000132331
45254.704,68.49,306.76,68.995,12.29999,-0.6999816999999999,74.092,0.06400000000002137,0.640000000009527
45254.804,68.49,313.0,69.132,12.29999,-0.5,73.807,0.13700000000000045,1.3700000000199406
45254.904,68.49,312.58,69.193,12.29999,-0.6000061,73.66,0.06099999999997863,0.6099999999642796
