episode_idx,time_sec,dr_E_m,dr_N_m,gt_E_m,gt_N_m,raw_drift_m,snapped_drift_m
5,57,-113.54593,-621.818,431.68256,-368.3261,601.2755,81.82798449923528
5,58,-127.269005,-647.0622,440.10513,-355.12018,638.078,91.45105186194489
5,59,-140.0912,-673.27655,449.09042,-340.47113,676.67896,101.21851920558271
5,60,-153.37634,-700.36334,458.41223,-324.60382,717.96967,116.6212158303699
6,1,-1.6315577,-3.35765,4.7170396,-10.927793,9.879867,9.466291614309098
6,2,-3.056251,-2.7094479,9.339048,-23.098299,23.86103,23.638847629776212
6,3,-2.9983556,-4.17042,13.583889,-35.06332,35.061977,34.9640444817985
6,4,-5.871295,-6.125899,17.336538,-46.176445,46.288765,46.03034482226725
6,5,-9.471378,-4.0341787,21.160984,-57.88643,61.954872,61.633034689926504
6,6,-11.265264,-0.6478925,25.067743,-69.701164,78.028465,74.0719468101996
6,7,-13.263244,1.7336118,29.109,-81.6262,93.51077,86.66131718842075
6,8,-15.052984,2.9195027,33.019337,-93.28665,107.548,98.958052608035
6,9,-16.379723,3.592947,36.795197,-104.72063,120.66235,110.99695475226821
6,10,-17.010328,3.9253008,40.30332,-115.968414,132.88852,122.77242913673426
6,11,-17.527699,4.150582,44.264538,-127.662,145.5776,135.11842153413792
6,12,-17.108747,4.0095162,48.459084,-138.93167,157.26196,147.14060340828937
6,13,-16.123129,3.6928105,52.736076,-149.34201,167.81313,158.3799661293495
6,14,-14.801215,3.315988,57.528957,-161.1737,179.69005,171.13343257378344
6,15,-12.925132,2.851255,63.079487,-172.82494,191.41272,183.9772267664352
6,16,-10.472189,2.030416,69.57077,-183.88571,202.41463,196.60678319722572
6,17,-7.6406507,0.95025945,77.08489,-192.96457,211.61612,207.79229750995268
6,18,-5.2993793,-0.25475717,84.817894,-200.35724,219.4587,217.5715777123461
6,19,-3.3047194,-1.1446922,91.544815,-206.39793,226.1091,225.78953389994498
6,20,-1.8329079,-1.655626,97.63164,-211.00092,231.77283,231.7011892284174
6,21,-1.3027205,-1.7796773,103.90768,-212.95396,235.93178,235.83641785698964
6,22,0.033922076,-2.2423017,110.552635,-212.3196,237.37494,237.31177818088784
6,23,0.99369043,-2.833736,117.44723,-208.50116,236.34828,236.32696340810867
6,24,1.6165518,-3.1946392,123.96903,-201.88863,233.34401,233.37685742446374
6,25,1.4393095,-3.09962,130.41464,-193.07532,229.62012,229.63907159520195
6,26,0.9204308,-2.7498333,137.25931,-182.92088,225.94225,225.88567675416348
6,27,0.24613136,-2.2529664,144.88441,-171.16179,222.37453,222.17957886826028
6,28,-0.040912688,-2.0641158,153.30698,-157.95584,218.67282,218.36688155553355
6,29,-0.7076592,-1.665439,162.29228,-143.30681,215.94272,215.38053205645647
6,30,-2.2056565,-0.7675296,171.61409,-127.43951,215.07927,213.75918553123142
6,31,-4.6921997,0.8622515,181.66672,-110.58047,217.13849,212.67717034351492
6,32,-8.037886,3.4542143,191.88123,-92.95941,221.95325,213.21480642275557
6,33,-11.502516,6.2123623,202.33417,-74.40953,228.53012,215.58412295356607
6,34,-15.735484,9.345846,213.06114,-55.606,237.83742,220.1989810022621
6,35,-20.072376,12.037609,224.2081,-36.7464,249.10405,227.2002326089322
6,36,-26.387568,12.153305,235.53497,-17.815874,263.6315,236.20823479711018
6,37,-33.17474,8.367877,247.05815,1.3748537,280.32013,242.65342309674125
6,38,-35.22408,0.19855404,258.4929,20.734035,294.434,259.3225635569823
6,39,-29.113214,-6.809915,269.98962,39.607304,302.6831,270.04245779628434
6,40,-20.98425,-10.068529,281.38406,58.663185,310.08167,287.24781341865486
6,41,-13.2610035,-12.892942,292.9627,77.77974,319.36578,302.209540860259
6,42,-6.257365,-15.856275,304.3658,97.02113,330.4967,318.4976998815261
6,43,-0.64451027,-18.838737,315.49588,114.992676,343.30103,335.4828894262083
6,44,4.2692075,-22.355875,326.61258,134.25809,358.37576,353.9145388619846
6,45,8.5832,-25.339249,337.62784,153.10947,374.31848,372.8709130884789
6,46,13.157496,-28.140924,348.72827,171.77855,390.6092,392.4810587982843
6,47,18.352205,-30.118528,359.50336,190.54541,406.2963,412.2748199155666
6,48,23.28488,-31.31518,370.1033,209.28664,422.10455,432.2134650318578
6,49,27.99311,-33.302395,381.03854,227.92102,439.17963,452.7266180417722
6,50,31.795158,-35.55828,392.09726,246.69217,457.69305,473.84445857551543
6,51,35.113728,-37.569843,403.17673,265.8542,477.00787,495.3641175224817
6,52,38.162907,-39.43643,414.2014,284.6272,496.40927,516.6479528434808
6,53,41.736984,-42.042633,425.15967,303.30597,516.0219,538.4808512460978
6,54,46.27646,-45.770657,436.06595,321.7515,535.7316,560.8467552432013
6,55,51.545883,-50.45435,446.95346,339.7939,555.55457,583.6575040284996
6,56,57.199123,-54.99225,457.56738,357.94125,575.1598,606.4999819752601
6,57,63.592644,-57.455536,468.2683,376.26495,593.1913,623.2009474710903
6,58,71.203545,-53.868942,478.95004,394.15878,605.7937,648.7186657122913
6,59,72.719536,-44.964756,489.73364,412.12637,618.73505,665.4447228155482
6,60,71.41999,-35.62157,500.60104,430.59003,633.67944,681.8916339438365
7,1,6.620271,11.06505,9.072656,15.208797,4.815063,4.81503076522198
7,2,14.043442,21.797874,19.287165,32.829853,12.214794,12.174104383268828
7,3,22.112858,33.19363,29.74011,51.37973,19.720781,19.588145123051405
7,4,30.1754,45.48391,40.467083,70.18326,26.757738,26.570751947060522
7,5,37.514805,58.94365,51.614044,89.04286,33.237797,33.13215752010749
7,6,36.961346,73.535645,62.940918,107.97339,43.13811,42.86533270549441
7,7,29.75676,84.900734,74.464096,127.164116,61.521862,44.44470785700291
7,8,16.859299,87.37525,85.89883,146.5233,90.91176,86.04710409813107
7,9,7.9072056,78.63693,97.39556,165.39656,124.641075,119.7225825496323
7,10,3.7331357,66.249985,108.790016,184.45245,158.14162,154.78028950233315
7,11,-0.22207642,53.203995,120.36865,203.569,192.74791,190.24516416805758
7,12,-5.0400786,39.756874,131.77177,222.8104,228.53026,226.9890885446052
7,13,-11.561474,25.619236,142.90181,240.78194,264.86578,263.91384162614463
7,14,-20.09571,12.157241,154.01851,260.04736,302.92783,302.08800998843356
7,15,-28.861008,-2.1776028,165.03378,278.89874,341.46613,306.35731478352926
7,16,-36.85596,-17.047546,176.13423,297.5678,379.9311,345.78604376852167
7,17,-41.950607,-33.088524,186.90932,316.33466,417.70016,349.7149213552436
7,18,-45.08516,-50.142696,197.50925,335.0759,455.24216,388.95127836252306
7,19,-50.92824,-66.49631,208.44447,353.7103,493.80948,392.8477984347577
7,20,-59.299316,-82.60411,219.50322,372.48145,533.6982,432.3429620641701
7,21,-68.080536,-99.11872,230.58266,391.64346,574.4974,436.76730691628256
7,22,-77.11006,-115.922264,241.60733,410.41647,615.31555,476.2466781109304
7,23,-87.02483,-131.26123,252.56561,429.0952,655.22595,480.19311081676153
7,24,-96.97258,-144.86668,263.4719,447.54077,693.4456,519.3301844923155
7,25,-106.73926,-157.18454,274.3594,465.58316,730.12036,522.6922816031773
7,26,-115.77058,-169.83073,284.97333,483.7305,766.6407,561.4240610193093
7,27,-120.65725,-185.00638,295.67426,502.0542,803.35803,564.9338626161198
7,28,-113.79981,-197.66064,306.356,519.94806,831.56067,603.4816027162265
7,29,-100.09585,-199.20764,317.1396,537.91565,847.01605,606.7264491753374
7,30,-86.94374,-196.61774,328.00696,556.3793,859.76074,645.8593111416828
7,31,-73.764,-194.93608,338.8461,574.9332,873.4677,649.6375005047664
7,32,-60.386204,-193.64485,349.465,593.24786,887.2306,688.5158256675759
7,33,-46.950546,-191.70602,359.89337,610.8401,899.77905,691.256908526818
7,34,-33.424023,-189.29561,370.2603,628.2306,911.7621,729.2110978231899
7,35,-19.857784,-186.73547,380.45105,645.1933,923.2295,731.2891709795795
7,36,-5.8834143,-185.91872,390.62326,662.67004,936.6539,769.2187650568509
7,37,7.488082,-186.11473,400.7648,679.9713,951.1948,771.5634716409922
7,38,20.061306,-187.3552,410.96426,697.42725,967.28754,809.4889730462465
7,39,32.633423,-188.88582,421.1756,714.84216,983.712,811.9670183733728
7,40,44.784584,-190.22499,431.35764,731.89056,999.8679,849.5325032255644
7,41,56.517723,-190.68352,441.35934,748.54803,1015.0167,851.2515312672901
7,42,70.4254,-191.48883,451.37534,765.2376,1029.7808,888.4236257936866
7,43,85.012115,-192.04065,461.3733,782.4152,1044.611,890.5887320826954
7,44,99.41781,-192.52068,471.41177,799.7911,1059.7462,928.363386361484
7,45,114.74988,-193.68419,481.60852,817.2114,1075.4047,930.8385747594848
7,46,130.25645,-195.0954,491.90805,834.50934,1091.2734,968.6786288822511
7,47,144.58717,-196.28693,502.22238,852.29816,1107.896,971.5308847045018
7,48,157.96762,-197.38834,512.5162,869.26013,1124.03,1009.0785445332119
7,49,169.95903,-198.38057,522.8908,886.82404,1141.1528,1011.767588258451
7,50,181.2924,-198.90022,533.4446,904.7743,1158.4941,1050.2986163101252
7,51,192.28488,-195.07703,543.97296,923.141,1172.2184,1053.757358790679
7,52,201.8557,-188.34995,554.3881,941.3252,1183.404,1092.4195214151378
7,53,209.17276,-178.82092,564.68243,958.9294,1191.9995,1095.102531173237
7,54,215.12358,-169.30814,574.68585,976.0847,1200.5039,1132.6691911215066
7,55,220.3449,-160.38608,584.6327,992.8549,1209.409,1134.457293287355
7,56,225.74799,-151.25188,594.3215,1009.4374,1217.8037,1171.3706663757132
7,57,231.50417,-141.22557,603.65717,1025.4972,1224.6387,1172.2365346849292
7,58,236.99335,-130.8346,612.7555,1041.3247,1230.9161,1199.145159669013
7,59,241.24782,-121.00956,621.549,1056.8108,1237.6953,1208.2964074852523
7,60,247.31639,-115.10509,630.3695,1071.8584,1247.2417,1218.9967807389717
8,1,3.790198,5.351921,9.754434,16.728275,12.844981,12.831950368735946
8,2,8.014019,10.768495,20.373314,35.042908,27.239666,27.195494792006215
8,3,12.271217,16.66227,30.801699,52.63512,40.465107,40.41543177486501
8,4,16.60651,23.102737,41.16865,70.025635,52.96279,52.915114420592715
8,5,20.884167,29.600296,51.35939,86.98829,64.97785,64.93688508358774
8,6,26.2533,35.842335,61.531593,104.46507,77.15983,77.01960947550266
8,7,31.754059,41.36512,71.673134,121.76634,89.76575,89.51809074273699
8,8,37.21694,46.001232,81.87259,139.22223,103.36479,102.9612934576817
8,9,42.794575,50.51998,92.08393,156.63718,117.005554,116.3897092386863
8,10,48.036755,54.866737,102.26595,173.6856,130.60905,129.8289466963453
8,11,52.652676,59.28033,112.26766,190.34303,143.98395,143.1031542123979
8,12,58.94597,65.07549,122.28366,207.03261,155.44609,154.30599726337957
8,13,65.61525,71.46838,132.28163,224.21022,166.65675,165.26644737689907
8,14,72.15143,77.79042,142.3201,241.5861,178.19278,176.86114228907238
8,15,79.655014,84.45584,152.51686,259.00644,189.14746,187.51095222692265
8,16,87.39775,91.128426,162.81639,276.30438,199.94527,197.89146090287562
8,17,94.21696,97.098495,173.13072,294.09317,212.21283,209.85464035702432
8,18,100.3176,102.44836,183.42451,311.0551,224.55186,221.99347219148942
8,19,105.39194,106.89438,193.79915,328.61905,238.69995,236.04189645460536
8,20,109.84083,111.09105,204.35292,346.56934,253.73718,250.9966711029989
8,21,112.54812,116.931946,214.8813,364.936,268.28732,265.7561369077532
8,22,113.571754,123.43655,225.29645,383.1202,282.69772,280.52331787085905
8,23,112.55693,130.28027,235.59076,400.72437,297.11502,295.5255314952508
8,24,111.06672,136.29034,245.5942,417.87976,312.0741,310.95309815631816
8,25,109.61956,141.46736,255.54103,434.64996,327.48914,326.7166818311934
8,26,108.123604,146.91734,265.22977,451.23242,342.4763,341.97687227025165
8,27,106.29355,153.2603,274.5655,467.29224,356.27448,355.89395710632175
8,28,104.17615,159.73529,283.6638,483.11972,369.8558,369.6756429849122
8,29,101.95792,165.07988,292.45734,498.60577,384.09576,384.03101807852977
8,30,101.94741,168.64162,301.27786,513.6534,398.4542,398.42036856389075
8,31,102.579254,168.93925,310.01263,528.29553,414.92834,414.88947537392403
8,32,101.81473,170.17093,318.53653,542.72034,431.00046,430.9785368543073
8,33,101.831345,173.14207,326.80063,557.07635,444.99066,444.9830215468784
8,34,101.70725,176.34924,334.75934,570.9051,458.24402,458.2521595872394
8,35,101.728516,179.29568,342.59348,584.18475,471.11685,471.1330134784535
8,36,101.73674,181.71992,350.2791,596.9855,483.96158,483.9798661977752
8,37,101.7456,183.91902,357.7597,609.23083,496.42056,496.4366699692593
8,38,101.72399,184.87036,365.1827,621.38,509.85406,509.86686142558636
8,39,101.62616,186.3722,372.75232,634.23615,523.5375,523.5483218032289
8,40,101.59145,188.14462,380.54077,647.4049,537.33856,537.3456418474731
8,41,101.56175,189.87924,388.4339,659.9341,550.67883,550.6744296112969
8,42,101.56238,192.09206,396.36734,673.7869,564.7477,564.7391716642276
8,43,102.546555,195.55235,404.37903,688.54834,578.05524,578.0515317719315
8,44,104.314285,200.55763,412.55716,702.8029,589.2911,589.2806567476979
8,45,106.9413,207.06944,420.89737,717.2006,599.00104,598.9838910640702
8,46,114.12908,212.14783,429.37442,731.56476,607.59656,607.7998893701201
8,47,124.04787,207.84926,437.78763,746.381,623.25684,623.2428540651241
8,48,122.974464,195.74706,446.30045,760.88354,651.0906,650.972593449963
8,49,117.08211,184.9784,454.78976,775.6358,680.38416,680.2551554494573
8,50,112.63973,174.13257,463.3467,790.08093,708.79315,708.6280812658039
8,51,109.20716,163.36044,471.7333,804.3294,736.38745,736.1888682227718
8,52,106.70062,152.79059,479.84756,817.8153,762.5592,762.2854760828741
8,53,104.54192,141.94934,487.4068,830.9299,788.21295,787.9826860565433
8,54,102.30953,130.99165,494.47916,843.8593,813.6199,813.2946752947997
8,55,99.60139,120.04087,501.4194,855.86475,838.38806,838.0156147412252
8,56,96.73571,109.74135,508.01367,867.4741,862.15344,861.7039216599976
8,57,92.93744,99.57079,514.4714,878.88336,886.01294,885.4682284574635
8,58,82.40417,94.18787,520.8987,890.2034,908.8004,910.1429531301932
8,59,70.60847,95.7681,527.299,901.67236,926.3088,943.4951360456191
8,60,57.517654,97.40448,533.51965,913.5188,944.78595,944.7613262907316
9,1,5.901079,1.1545343,7.8571415,13.167407,12.171084,11.318209642990984
9,2,6.926255,-3.7619963,16.38106,27.592178,32.748703,31.76984026712897
9,3,4.951576,-8.551998,24.645159,41.94821,54.20432,48.65214330343103
9,4,3.0368261,-14.16814,32.603863,55.77697,75.93766,64.60704218523124
9,5,0.7526541,-19.97393,40.43798,69.05663,97.47495,80.02515787664207
9,6,-1.756463,-26.421833,48.123646,81.85732,119.215775,94.95508436470467
9,7,-4.4291296,-33.27709,55.604237,94.10269,140.81766,93.96943872690356
9,8,-7.415059,-41.585552,63.027233,106.25189,163.7621,123.53870271911326
9,9,-10.148005,-50.337658,70.59684,119.108,187.70073,123.12421880738333
9,10,-13.376367,-59.23317,78.38529,132.2768,212.35883,153.7570796261544
9,11,-16.75305,-68.46656,86.27843,144.80592,236.85574,153.22663022204043
9,12,-20.434134,-78.013855,94.21187,158.65877,262.9784,184.5215223658426
9,13,-26.327477,-85.85014,102.22356,173.42017,289.38983,185.97212147208583
9,14,-31.876871,-92.34298,110.40167,187.6748,314.09097,217.73813143808215
9,15,-36.72303,-97.53279,118.74188,202.07246,337.5391,234.37648677450574
9,16,-42.050297,-98.878204,127.218925,216.43663,357.87637,251.05528183821377
9,17,-44.646336,-96.32715,135.63216,231.25282,373.91034,268.0915498424222
9,18,-43.5528,-94.09862,144.14497,245.75539,388.24115,284.9077796456893
9,19,-41.443993,-92.31369,152.6343,260.50766,402.67764,301.9275185998619
9,20,-39.10139,-89.83144,161.19124,274.95282,416.15466,318.71650138529424
9,21,-36.666054,-86.79633,169.57784,289.20126,428.84814,335.2496371044481
9,22,-34.186607,-83.17644,177.6921,302.6872,440.20828,350.98728359755336
9,23,-31.919714,-79.5947,185.25131,315.80176,451.11154,366.1237387314029
9,24,-29.675194,-76.08284,192.32367,328.73117,461.69025,380.8544391388089
9,25,-27.298582,-72.683525,199.26392,340.73663,471.43057,394.7211844625072
9,26,-24.436409,-68.83197,205.8582,352.34598,480.02756,408.0713786062336
9,27,-21.212677,-65.19422,212.3159,363.75522,488.39862,421.1799556745698
9,28,-17.232489,-64.775856,218.74321,375.07532,499.15286,434.19630296653816
9,29,-13.746365,-66.68435,225.14352,386.54425,512.33246,447.3276990885266
9,30,-11.317387,-67.986404,231.36417,398.39066,525.7394,460.6952804010103
9,31,-9.391745,-68.29356,237.48552,410.32297,538.53705,474.0881721759257
9,32,-8.443279,-68.17914,243.68472,421.97205,551.19574,487.27564709741006
9,33,-8.676181,-68.210915,250.22414,433.15833,564.2699,500.2326840199064
9,34,-10.091169,-68.306465,256.67065,444.1677,577.7471,512.990049597102
9,35,-11.17454,-68.382835,262.62872,454.7269,590.4338,525.1133426341685
9,36,-12.089367,-68.47817,268.33716,464.48526,602.2367,536.4182913481674
9,37,-13.196158,-68.54912,273.5064,473.48526,613.1881,546.7968805702966
9,38,-14.148099,-68.63616,278.2575,481.84958,623.32623,556.4159000745785
9,39,-15.095361,-68.79499,282.5857,488.93524,632.20013,564.716198027419
9,40,-15.501341,-68.87623,286.4433,495.54922,640.11456,572.3727109801599
9,41,-14.747018,-68.72105,289.7452,500.98233,645.97015,578.728790247953
9,42,-14.411551,-68.651634,292.61407,506.24976,651.74866,584.7247054545469
9,43,-13.783847,-68.50737,295.2879,510.99988,656.77545,590.1751633520328
9,44,-12.921954,-68.282455,297.49374,514.95764,660.70184,594.7055014123506
9,45,-12.332612,-68.1158,299.1038,517.92664,663.6553,598.0816509738198
9,46,-11.835435,-67.98768,300.25272,520.0954,665.76324,600.5342195074364
9,47,-12.206596,-68.02368,301.0245,521.4313,667.5109,602.077003929409
9,48,-13.653154,-68.03851,301.39355,521.89014,668.78265,602.65890573541
9,49,-15.068026,-68.21813,301.6321,522.2071,670.0007,603.0526482565565
9,50,-16.08044,-68.431114,301.70642,522.37994,670.8548,603.239495032281
9,51,-17.087315,-68.64172,301.79108,522.50867,671.6712,603.3933018346025
9,52,-18.322317,-68.837265,301.88998,522.6525,672.604,603.5673219950312
9,53,-20.481464,-68.88035,301.98788,522.8089,673.85657,603.7517166213449
9,54,-23.234087,-68.74308,302.08325,523.03656,675.3033,603.9965400722792
9,55,-26.902245,-68.493645,302.10718,523.29175,677.09467,604.2294904439184
9,56,-31.566872,-68.049225,302.1343,523.58594,679.2559,604.4978268542612
9,57,-36.563927,-67.25663,302.17477,523.8372,681.2752,604.7357089658876
9,58,-40.962784,-66.0251,302.2325,523.998,682.5762,604.903809339487
9,59,-46.01913,-64.75923,302.29718,524.23175,684.2767,605.1386175965876
9,60,-51.13387,-63.625454,302.35468,524.4539,686.14246,605.3598106016685
10,1,2.3200684,8.106864,5.5108895,10.736303,4.1346455,3.79635816496116
10,2,2.621313,16.760397,11.710097,22.385376,10.68861,9.235368252501852
10,3,2.818326,25.367325,18.249506,33.57164,17.476616,14.501131667318063
10,4,3.536084,33.18228,24.696037,44.581005,24.03486,20.519523629440968
10,5,4.261703,41.30794,30.654106,55.14023,29.7975,25.261723658585293
10,6,4.7294245,49.708614,36.36255,64.89858,35.091164,29.092702180301348
10,7,5.522659,57.99432,41.531796,73.89857,39.364994,31.54771238630855
10,8,6.104839,66.50769,46.28287,82.26289,43.1567,33.46668263012922
10,9,6.047575,75.09188,50.611076,89.34857,46.788445,34.80683489468865
10,10,5.7012177,84.193596,54.46869,95.962555,50.167465,34.494435032194026
10,11,5.2526155,94.51616,57.770573,101.395645,52.96662,32.12396521040285
10,12,4.8075585,104.49559,60.63946,106.66306,55.87396,28.31027980014651
10,13,4.122923,114.78404,63.31328,111.4132,59.28626,25.459520152912145
10,14,3.1119297,125.30435,65.51913,115.370964,63.192802,15.979578607506383
10,15,1.9121691,135.58853,67.12916,118.33999,67.45937,7.908265083515926
10,16,0.9564046,145.86298,68.27808,120.50872,71.9378,0.0
10,17,1.5510112,155.32416,69.04987,121.84462,75.34571,8.65145889198554
10,18,2.8081985,163.68733,69.418945,122.30348,78.41948,16.51112682213926
10,19,3.0916348,172.2265,69.657486,122.62043,83.01671,7.733938221443644
10,20,2.6644683,181.13977,69.7318,122.793274,88.89511,15.940680865310775
10,21,2.2470498,190.06448,69.81645,122.92199,95.25618,25.65488537076125
10,22,2.2682927,198.81583,69.915375,123.06587,101.55877,33.43209677481283
10,23,3.3636498,206.61649,70.01327,123.22221,106.755684,40.43721378579674
10,24,4.8831053,213.77039,70.10862,123.44988,111.40988,46.840028951766236
10,25,6.331092,220.02913,70.132545,123.70507,115.53765,50.39721711476716
10,26,7.7026453,225.30263,70.15969,123.999245,119.00948,55.34874278616582
10,27,9.297624,230.16837,70.20014,124.25054,122.17898,59.52005078251235
10,28,11.655277,235.27625,70.2579,124.41133,125.40054,66.79437004431827
10,29,13.633743,239.89424,70.32257,124.645065,128.43674,71.54420815624471
10,30,15.497044,244.59206,70.38006,124.86723,131.7049,74.85065420233894
10,31,17.54387,249.27534,70.44473,125.05649,135.01418,75.20457082015304
10,32,19.958538,254.02129,70.4955,125.32336,138.26476,80.22253735915028
10,33,22.06906,258.95868,70.51939,125.534515,141.94873,85.02448362093759
10,34,24.5884,263.53418,70.53974,125.77314,145.22269,87.29762561870035
10,35,26.936714,267.24387,70.53974,126.106895,147.71887,91.3754109252153
10,36,28.610226,269.73895,70.52298,126.40695,149.33434,94.11638554321178
10,37,29.499477,271.2746,70.495834,126.713066,150.26222,96.86018787230036
10,38,29.531815,271.384,70.47188,126.99116,150.0846,96.74059657689915
10,39,30.365444,269.8477,70.448296,127.191315,148.18054,94.56309084866201
10,40,33.183945,269.08478,70.4108,127.3973,146.49634,96.56777398295387
10,41,36.729908,270.34375,70.37361,127.54725,146.70631,99.48388124974915
10,42,38.828438,274.25027,70.34615,127.68641,149.91443,103.78172985669381
10,43,36.736526,278.98935,70.33937,127.8532,154.82663,107.38917873808742
10,44,31.523554,279.36612,70.71058,128.3127,156.05371,103.19125069948464
10,45,27.506199,276.4638,71.70859,130.07744,152.91443,96.51546637688763
10,46,24.37598,273.33533,73.42514,133.33028,148.34836,87.21049701753932
10,47,21.7472,270.72986,75.533745,137.64064,143.54697,78.79734114189125
10,48,19.567139,268.97577,78.28463,142.44382,139.49222,70.58531464760348
10,49,18.20471,267.97498,81.254036,147.74559,135.75832,62.91537207259215
10,50,17.218884,267.41943,84.25047,153.26888,132.37666,55.620480687266856
10,51,16.469467,266.9954,87.80466,159.53548,128.98195,47.64416812932341
10,52,15.613306,266.52087,91.68454,166.43935,125.71056,39.0177766260544
10,53,15.245758,266.33582,95.8918,173.53091,122.94932,30.772711505088214
10,54,15.19657,266.31082,100.63038,181.41719,120.44029,21.572749164264135
10,55,15.060356,266.23825,105.988106,190.70619,118.20722,10.858107354083478
10,56,15.09822,266.26752,111.936325,199.79025,117.45997,0.0
10,57,14.993266,266.1644,118.314445,208.96819,118.09604,11.176389876884308
10,58,15.045296,266.2332,124.76597,218.48102,119.66159,22.67004650166492
10,59,15.151132,266.37378,131.16924,228.1164,122.163124,34.238045740531966
10,60,15.161592,266.38983,137.50714,237.90085,125.61869,45.89364955818559
11,1,-8.765725,0.05401665,0.057889935,0.17224094,8.824408,0.18170907613247866
11,2,-18.270931,0.7537842,0.10865391,0.43910876,18.382278,8.526058230383498
11,3,-28.451214,0.8185906,0.13254283,0.65027344,28.584253,18.607069107789723
11,4,-38.787457,1.9115655,0.15290272,0.88889223,38.95379,8.08924594657549
11,5,-48.533924,3.5476828,0.15290272,1.2226521,48.742313,1.232175897417863
11,6,-57.13444,5.2264767,0.13613975,1.5227033,57.39022,7.506998934624429
11,7,-64.79794,6.203911,0.10899325,1.828823,65.05422,0.984783823128652
11,8,-71.07905,5.5062284,0.085036464,2.106916,71.245224,6.993294775445457
11,9,-74.03092,1.8229163,0.061454654,2.3070667,74.093956,1.1516477194272496
11,10,-73.52165,-1.9638407,0.023956839,2.5130582,73.68174,2.513172416895135
11,11,-71.327415,-4.3708215,-0.013233862,2.6630073,71.66022,0.8363317328774622
11,12,-68.49975,-4.6400285,-0.04068747,2.802165,68.8624,2.1588529231897127
11,13,-67.01107,-3.0645204,-0.047474094,2.9689574,67.234856,0.16693045574225865
11,14,-67.70633,-1.0071206,0.32373363,3.4284508,68.17451,2.784748347165293
11,15,-69.80068,0.2686839,1.3217472,5.1931915,71.29271,2.611892255486668
11,16,-72.567375,1.3983319,3.0383022,8.4460335,75.93345,8.975898163834493
11,17,-76.01823,2.8241668,5.146903,12.756393,81.77058,10.501114035604092
11,18,-80.13202,5.046072,7.897786,17.559568,88.91476,10.328163827252835
11,19,-85.1208,8.031142,10.867195,22.861343,97.12687,22.69000599489667
11,20,-90.19295,11.964392,13.863629,28.384636,105.34418,22.68776633793749
11,21,-95.536194,16.093016,17.417812,34.65123,114.46841,36.54320753381645
11,22,-100.776436,20.216413,21.297699,41.5551,123.92512,37.810215395162054
11,23,-106.30667,24.934408,25.504961,48.646667,133.9275,53.518581919406806
11,24,-112.168495,29.89924,30.243538,56.532948,144.88113,55.2491320683024
11,25,-118.15403,34.772236,35.601265,65.821945,156.8591,73.68607533385465
11,26,-125.10229,38.701004,41.549484,74.90601,170.53918,76.81155387831659
11,27,-132.31055,41.716778,47.927605,84.08394,185.15067,95.93642971840634
11,28,-140.12793,43.70992,54.37913,93.59677,200.80264,99.43074947397473
11,29,-148.05731,45.711628,60.782387,103.23215,216.6163,118.95376482295717
11,30,-156.04883,47.163948,67.1203,113.0166,232.68225,122.64340404979068
11,31,-166.15239,48.535744,73.489235,123.23486,251.01408,124.37596990123443
11,32,-175.60054,50.522793,79.94961,134.09114,268.86716,147.31554272701982
11,33,-184.34534,52.28299,86.46431,145.32132,286.34592,169.09801928239187
11,34,-193.51215,53.51963,93.304276,156.83885,304.8582,173.6896633574895
11,35,-203.14671,55.181637,100.26692,168.34344,323.8293,195.9403679148858
11,36,-212.03635,57.010277,107.36521,180.32147,342.37845,201.0593263781444
11,37,-219.77417,58.775562,114.39245,192.99132,360.11276,222.7179571417908
11,38,-226.63446,60.180946,121.80144,205.2514,377.4295,229.86175252041528
11,39,-232.4738,60.808056,129.40398,217.59987,394.38458,250.0606965743239
11,40,-238.40132,61.478313,136.97537,229.30623,411.18594,258.29729579289244
11,41,-243.97774,61.43996,144.43332,241.72331,428.2117,279.0650579103626
11,42,-250.39333,60.61765,151.65,254.08174,446.16946,287.0908459030738
11,43,-256.6665,59.00708,158.55913,267.0022,464.40747,308.0068464161255
11,44,-262.23465,56.855175,165.05809,279.68784,481.90607,315.94458367754646
11,45,-267.27252,54.779003,171.45012,291.83777,498.67267,335.3541511565517
11,46,-271.83466,52.646767,177.85928,304.33917,515.33844,343.6759834631867
11,47,-275.7514,50.53159,184.71509,316.40353,531.7117,352.76643996019703
11,48,-279.7375,48.507744,191.976,328.5889,548.59735,371.7343813059957
11,49,-283.04352,46.798347,199.7412,341.13046,565.4313,390.1555388817155
11,50,-285.17575,45.499794,207.95683,354.45618,581.9225,408.41879612161836
11,51,-285.26578,45.268852,216.82169,367.96213,596.844,423.97242228654454
11,52,-286.73218,46.84572,225.77121,381.99826,612.3618,438.5836911329703
11,53,-289.88885,43.58957,234.63412,396.73364,632.32513,452.10558550705554
11,54,-285.01254,39.05268,243.36311,412.0497,646.767,476.3708649134268
11,55,-278.279,39.871254,252.26816,427.6489,657.1543,487.6894887542182
11,56,-271.0924,42.628273,261.32553,443.0755,666.2033,513.0132513171876
11,57,-264.28088,45.8198,270.4695,458.2578,675.32446,523.3003952109385
11,58,-258.06577,49.05646,279.53223,473.50714,684.95984,547.8374268046481
11,59,-252.03745,51.961876,288.49222,488.98404,695.0976,558.9208011112344
